,Customer_ID,Credit_Utilization_Ratio,Outstanding_Debt,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Mortgage Loan,Home Equity Loan,Auto Loan,Student Loan,Personal Loan,Payday Loan,Debt Consolidation Loan,Credit-Builder Loan,Occupation,Age,Annual_Income
5893,CUS_0x6877,32.4746159625,448.51,11.0,4.0,13.083333333333334,7.5,0,1,0,0,0,1,0,1,Mechanic,41.0,30493.34
5894,CUS_0x687c,33.110136690833336,133.56,3.0,0.0,5.333333333333333,15.0,0,0,0,0,0,0,0,0,Architect,30.0,29695.58
5895,CUS_0x687f,29.5390421975,144.95,12.0,7.0,8.166666666666666,12.0,0,0,0,1,0,1,1,1,Accountant,46.0,10482.625
5896,CUS_0x6883,33.337859468333335,1010.16,2.0,1.0,7.416666666666667,9.166666666666666,0,0,1,0,0,0,0,0,Entrepreneur,21.0,28287.18
5897,CUS_0x688e,33.039798528333336,2103.16,13.0,4.0,12.416666666666666,15.909090909090908,1,0,1,0,0,1,0,0,MediaManager,16.0,42447.54
5898,CUS_0x689,32.23216871,1476.2699999999998,26.0,5.0,38.333333333333336,54.166666666666664,0,0,0,0,1,0,1,1,Doctor,35.0,47984.19
5899,CUS_0x6891,35.11820952083333,554.27,8.0,2.0,25.166666666666668,42.81818181818182,0,0,0,0,1,0,0,1,Architect,20.0,132325.88
5900,CUS_0x6894,30.2023488025,3852.2100000000005,25.0,8.0,19.333333333333332,23.9,1,1,1,0,0,1,0,1,MediaManager,39.0,14388.68
5901,CUS_0x6895,30.92229205833333,2543.44,33.0,7.0,37.916666666666664,20.90909090909091,0,0,0,1,0,0,1,0,Entrepreneur,43.0,35064.5
5902,CUS_0x6896,31.4009570425,1941.6500000000003,9.0,2.0,24.083333333333332,40.44444444444444,0,1,0,0,0,1,0,0,MediaManager,15.0,31896.7
5903,CUS_0x689b,30.570404586666665,1398.96,19.0,5.0,25.166666666666668,54.416666666666664,0,0,1,1,1,0,0,0,Mechanic,23.0,20336.52
5904,CUS_0x689c,31.992310667500004,1819.46,16.0,5.0,17.583333333333332,12.181818181818182,1,0,1,1,0,0,0,1,Entrepreneur,41.0,19436.28
5905,CUS_0x689e,31.489656798333332,1058.68,4.0,3.0,22.25,8.363636363636363,0,0,0,0,0,1,1,1,Developer,51.0,41983.29
5906,CUS_0x68a5,34.96935161583333,1015.84,8.0,2.0,17.333333333333332,9.272727272727273,1,0,0,0,0,0,0,1,Teacher,37.0,75982.74
5907,CUS_0x68a7,32.35186369666667,2376.31,31.0,7.0,46.916666666666664,20.9,0,0,0,1,1,1,1,0,Mechanic,30.0,59438.88
5908,CUS_0x68a8,31.16168832833333,2695.38,31.0,7.0,60.833333333333336,19.75,0,0,1,0,1,0,0,1,Entrepreneur,29.0,8227.855
5909,CUS_0x68ad,33.202575494166666,1681.16,23.0,6.0,54.0,11.818181818181818,0,1,0,1,1,0,0,0,Entrepreneur,45.0,68056.56
5910,CUS_0x68af,34.89855527833333,535.75,13.0,4.0,15.25,14.083333333333334,1,1,0,0,1,0,0,0,Lawyer,21.0,81769.35
5911,CUS_0x68b4,36.59059680083333,1052.0,3.0,2.0,13.0,8.083333333333334,0,1,0,0,0,0,0,1,Engineer,51.0,128429.68
5912,CUS_0x68b5,29.05056247083333,1328.11,9.0,3.0,23.166666666666668,16.0,0,0,0,1,0,1,0,0,Journalist,33.0,12303.09
5913,CUS_0x68bb,35.788445985,256.0,9.0,2.0,0.0,5.833333333333333,0,1,0,0,0,0,0,0,Teacher,54.0,103284.84
5914,CUS_0x68be,30.7959525,579.96,8.0,4.0,19.333333333333332,9.5,0,0,0,0,1,1,0,0,MediaManager,15.0,26938.02
5915,CUS_0x68c8,32.7919090125,315.97,20.0,0.0,21.0,18.916666666666668,0,0,0,0,0,0,0,0,Doctor,36.0,24069.55
5916,CUS_0x68cb,30.06880560416667,176.42999999999998,9.0,3.0,24.333333333333332,20.545454545454547,0,0,1,0,0,1,0,0,Developer,19.0,28623.51
5917,CUS_0x68cc,33.9419791475,1278.85,11.0,0.0,22.166666666666668,10.916666666666666,0,0,0,0,0,0,0,0,Manager,50.0,57197.04
5918,CUS_0x68cd,31.98004097666667,3572.0399999999995,25.0,7.0,40.416666666666664,24.0,0,1,1,1,0,1,0,1,Architect,22.0,9336.935
5919,CUS_0x68ce,31.689303240833336,878.69,8.0,4.0,13.0,13.4,0,0,0,1,0,0,1,1,Manager,52.0,19019.1
5920,CUS_0x68cf,31.39267135833333,2858.56,34.0,9.0,16.25,22.363636363636363,1,0,1,1,1,1,0,0,Developer,28.0,9389.1
5921,CUS_0x68d1,33.3414484175,4094.0,28.0,8.0,42.666666666666664,22.0,1,0,1,1,0,1,0,1,Architect,38.0,20967.39
5922,CUS_0x68d5,36.557550596666665,943.7199999999999,7.0,1.0,3.75,7.636363636363637,0,0,1,0,0,0,0,0,Entrepreneur,24.0,130402.88
5923,CUS_0x68d8,28.271657043333335,1268.96,19.0,5.0,52.75,16.083333333333332,1,1,0,1,0,1,0,0,MediaManager,18.0,19784.23
5924,CUS_0x68d9,30.949484576666666,93.67,12.0,2.0,29.833333333333332,14.583333333333334,1,0,0,0,0,0,0,1,Writer,28.0,68561.31
5925,CUS_0x68da,32.40976696833334,1331.57,5.0,2.0,4.5,2.8181818181818183,0,1,0,0,0,0,1,0,Mechanic,43.0,132427.86
5926,CUS_0x68dc,32.944743476666666,270.76,11.0,0.0,6.25,2.6666666666666665,0,0,0,0,0,0,0,0,Musician,34.0,90701.28
5927,CUS_0x68df,32.600971279166664,1420.58,5.0,0.0,26.0,9.818181818181818,0,0,0,0,0,0,0,0,Developer,40.0,20422.48
5928,CUS_0x68e1,31.679260742500002,915.7800000000001,15.0,2.0,16.166666666666668,14.833333333333334,1,0,1,0,0,0,0,0,Developer,34.0,10732.78
5929,CUS_0x68ea,31.0884485675,732.11,3.0,4.0,9.5,9.5,0,1,0,1,1,0,0,0,Scientist,47.0,41646.88
5930,CUS_0x68ee,32.02982437833333,157.71,10.0,1.0,9.25,4.363636363636363,1,0,0,0,0,0,0,0,Accountant,50.0,61614.9
5931,CUS_0x68ef,30.70627231916667,1847.5199999999998,9.0,4.0,11.25,19.166666666666668,0,1,0,1,1,0,0,1,Architect,31.0,45012.72
5932,CUS_0x68f6,31.641079873333336,366.87000000000006,9.0,4.0,5.583333333333333,11.818181818181818,0,1,1,0,0,0,0,1,MediaManager,32.0,32187.36
5933,CUS_0x68f8,32.8762609625,104.98,5.0,2.0,5.75,1.0909090909090908,1,0,1,0,0,0,0,0,Entrepreneur,32.0,34709.28
5934,CUS_0x6901,37.819840669166666,381.3,10.0,0.0,4.5,6.75,0,0,0,0,0,0,0,0,Journalist,52.0,151696.32
5935,CUS_0x6902,31.721502698333335,3150.66,28.0,6.0,25.25,20.90909090909091,1,1,0,0,1,0,1,0,Writer,42.0,48144.78
5936,CUS_0x6908,33.1169537975,939.63,19.0,3.0,19.25,11.8,0,0,1,0,0,1,0,0,Accountant,27.0,15391.47
5937,CUS_0x691,33.70963626166667,1283.47,3.0,3.0,7.75,48.0,1,1,0,0,0,0,1,0,Journalist,19.0,86015.16
5938,CUS_0x6915,31.23715146416667,4063.06,31.0,6.0,24.0,22.416666666666668,0,1,0,0,0,1,1,1,Musician,17.0,15862.01
5939,CUS_0x6919,34.61902095916667,258.85,6.0,1.0,14.5,12.125,0,0,0,1,0,0,0,0,Doctor,25.0,107242.64
5940,CUS_0x691a,33.755011153333335,105.33999999999999,10.0,4.0,9.0,18.636363636363637,0,0,0,0,1,1,1,0,Musician,53.0,27131.46
5941,CUS_0x691b,32.3710748025,56.59,2.0,4.0,-1.5,11.166666666666666,1,1,0,0,0,0,0,1,Scientist,47.0,58464.06
5942,CUS_0x691c,32.682623275,1216.0,6.0,1.0,20.166666666666668,17.0,0,0,0,0,0,0,0,0,Engineer,45.0,38666.02
5943,CUS_0x691e,33.558896302499996,1044.35,8.0,1.0,3.6666666666666665,1.0,0,0,0,0,0,0,0,0,MediaManager,55.0,111346.92
5944,CUS_0x691f,30.758624086666668,2463.9,33.0,3.0,49.0,15.454545454545455,0,0,0,1,1,0,0,0,Musician,15.0,16791.76
5945,CUS_0x6926,36.06021605666667,551.66,20.0,0.0,22.5,7.363636363636363,0,0,0,0,0,0,0,0,Developer,44.0,99565.36
5946,CUS_0x6928,31.76375289083333,1456.0199999999998,24.0,8.0,58.583333333333336,23.166666666666668,0,1,1,1,0,0,1,0,Architect,40.0,18944.84
5947,CUS_0x692a,30.238962009999998,2668.54,19.0,6.0,38.083333333333336,65.7,0,1,1,0,1,0,0,1,Doctor,22.0,20940.64
5948,CUS_0x692c,31.57636753,558.26,4.0,1.0,19.166666666666668,9.583333333333334,1,0,0,0,0,0,0,0,Lawyer,56.0,70797.84
5949,CUS_0x6938,31.117146636666664,985.0099999999999,11.0,4.0,7.833333333333333,15.909090909090908,0,1,0,0,1,0,1,0,Developer,30.0,116687.92
5950,CUS_0x6939,29.425029784166668,2921.16,16.0,6.0,27.0,24.583333333333332,0,0,1,0,1,1,0,0,Accountant,35.0,14822.81
5951,CUS_0x693a,30.9698663675,2395.85,30.0,6.0,47.416666666666664,17.75,0,1,1,1,1,0,0,1,Engineer,32.0,32194.56
5952,CUS_0x693b,33.14794127583333,195.23,19.0,1.0,9.416666666666666,8.5,0,0,0,0,0,0,1,0,Lawyer,47.0,88088.07
5953,CUS_0x6945,32.65050984166667,172.13,18.0,3.0,8.666666666666666,10.0,0,0,0,0,0,1,0,0,Engineer,36.0,17164.73
5954,CUS_0x6947,33.42096392166667,4300.59,31.0,8.0,62.0,19.272727272727273,1,1,1,1,0,1,0,0,MediaManager,16.0,14051.56
5955,CUS_0x6950,32.348591965833336,160.38,17.0,3.0,23.416666666666668,17.25,1,0,0,1,0,0,1,0,Architect,55.0,22283.07
5956,CUS_0x6951,33.149777522499996,2371.87,31.0,4.0,58.0,16.90909090909091,0,0,1,1,0,1,0,1,Writer,41.0,35462.52
5957,CUS_0x6956,32.2686192575,4783.46,27.0,8.0,52.583333333333336,21.666666666666668,0,0,1,1,1,0,1,1,Doctor,31.0,61883.44
5958,CUS_0x6958,29.5473992725,365.77,5.0,3.0,29.0,8.666666666666666,1,0,1,0,0,0,0,0,Manager,15.0,28312.79
5959,CUS_0x695c,35.81399718666667,1321.8,8.0,0.0,7.25,1.7272727272727273,0,0,0,0,0,0,0,0,Teacher,44.0,67812.74
5960,CUS_0x695e,29.41614608916667,633.47,1.0,2.0,26.583333333333332,12.909090909090908,0,0,0,1,0,0,1,0,Doctor,39.0,108161.7
5961,CUS_0x696,32.1116253275,540.26,12.0,4.0,5.25,7.1,1,1,0,0,1,0,0,0,Mechanic,37.0,89780.85
5962,CUS_0x6960,31.847071726666666,1427.84,10.0,1.0,6.333333333333333,5.75,0,0,0,0,0,0,0,0,Scientist,23.0,43788.75
5963,CUS_0x6962,33.534447916666664,530.04,10.0,2.0,7.833333333333333,17.09090909090909,0,0,0,0,0,1,1,0,Teacher,24.0,40198.96
5964,CUS_0x6963,30.892525313333334,3514.7100000000005,23.0,5.0,44.916666666666664,23.7,1,0,1,1,1,0,0,1,Lawyer,28.0,56270.8
5965,CUS_0x6968,32.05485142,230.77,19.0,1.0,19.166666666666668,19.90909090909091,0,0,0,0,0,0,0,1,Teacher,53.0,46683.12
5966,CUS_0x6969,34.028401244166666,1039.13,10.0,4.0,4.916666666666667,12.083333333333334,1,0,0,0,1,1,0,0,Writer,56.0,124623.9
5967,CUS_0x696c,34.32446447666667,1043.81,13.0,2.0,5.25,10.636363636363637,1,0,0,0,0,1,0,0,Manager,32.0,11032.075
5968,CUS_0x697,33.55580186666666,3724.85,26.0,6.0,59.333333333333336,62.90909090909091,1,0,1,0,0,0,1,1,Musician,19.0,17993.4
5969,CUS_0x6972,33.06807663,1254.76,2.0,2.0,-0.08333333333333333,8.181818181818182,1,0,0,0,0,0,1,0,Musician,42.0,67321.96
5970,CUS_0x6974,33.22710216083333,10.770000000000001,10.0,1.0,15.416666666666666,8.416666666666666,0,0,0,0,1,0,0,0,Teacher,38.0,113040.28
5971,CUS_0x6975,32.6092174825,1328.98,27.0,5.0,23.083333333333332,11.75,0,1,1,0,1,1,0,0,Engineer,37.0,46929.57
5972,CUS_0x697a,29.606482525,2227.91,25.0,7.0,27.166666666666668,14.454545454545455,1,1,1,1,0,0,0,0,Mechanic,24.0,19722.7
5973,CUS_0x697d,32.51198283916667,154.46,17.0,3.0,25.0,11.916666666666666,0,0,1,0,0,0,1,0,Writer,22.0,56971.5
5974,CUS_0x697f,31.7973056925,2373.61,24.0,5.0,56.083333333333336,25.22222222222222,1,1,0,0,1,1,0,0,Entrepreneur,40.0,62148.0
5975,CUS_0x698,32.988482097500004,1288.02,1.0,2.0,17.583333333333332,47.583333333333336,0,0,0,1,0,0,0,1,Manager,23.0,46301.96
5976,CUS_0x6980,31.271539569166666,1735.78,23.0,7.0,50.0,23.181818181818183,1,0,1,0,0,0,1,0,Doctor,24.0,41037.94
5977,CUS_0x6983,33.864395185,1393.6899999999998,9.0,2.0,-0.3333333333333333,1.7272727272727273,0,0,0,1,0,0,0,0,Architect,52.0,89495.67
5978,CUS_0x6985,31.123383414166668,2223.59,34.0,7.0,21.833333333333332,20.0,1,1,0,1,0,1,0,0,MediaManager,26.0,15905.25
5979,CUS_0x6987,32.478409550833334,4698.82,31.0,7.0,25.0,16.272727272727273,1,1,1,0,0,0,1,1,Lawyer,33.0,17640.42
5980,CUS_0x698b,35.05001334166666,969.94,9.0,0.0,5.75,1.125,0,0,0,0,0,0,0,0,Entrepreneur,44.0,144624.92
5981,CUS_0x699,31.377099688333335,1165.7,3.0,2.0,7.333333333333333,3.8181818181818183,0,0,0,0,1,0,0,0,Engineer,26.0,16465.61
5982,CUS_0x6991,29.058795766666666,1328.22,33.0,4.0,57.25,14.222222222222221,1,1,0,1,0,0,0,0,Teacher,44.0,18922.23
5983,CUS_0x6992,30.926439821666666,225.23,15.0,3.0,25.75,9.083333333333334,0,1,0,1,1,0,0,0,Teacher,21.0,79783.6
5984,CUS_0x6993,31.37783021916667,163.0,1.0,2.0,13.0,10.333333333333334,0,0,0,0,0,0,0,1,Developer,45.0,34146.86
5985,CUS_0x6997,33.9350475825,1873.8100000000002,21.0,4.0,33.25,23.8,0,0,0,0,0,1,0,1,MediaManager,29.0,20297.91
5986,CUS_0x6998,34.80093422666667,359.8500000000001,2.0,0.0,13.416666666666666,18.0,0,0,0,0,0,0,0,0,Accountant,29.0,68367.8
5987,CUS_0x699d,31.841846103333335,1965.63,9.0,4.0,15.666666666666666,11.545454545454545,0,0,1,1,0,0,0,0,Developer,27.0,73431.2
5988,CUS_0x699f,30.816811375,796.88,7.0,2.0,10.083333333333334,9.833333333333334,0,0,0,0,1,0,0,0,Writer,28.0,32595.22
5989,CUS_0x69a2,33.04727390833333,154.63,7.0,1.0,18.583333333333332,14.583333333333334,0,0,0,0,0,0,0,0,Scientist,25.0,32669.33
5990,CUS_0x69a6,36.6752035475,1175.61,3.0,1.0,2.9166666666666665,3.4545454545454546,0,1,0,0,0,0,0,0,Mechanic,32.0,130289.46
5991,CUS_0x69a8,33.88213767,3596.0399999999995,24.0,8.0,40.083333333333336,22.083333333333332,0,1,0,1,1,1,0,1,Developer,39.0,62536.32
5992,CUS_0x69a9,34.38886649,80.5,6.0,4.0,19.0,13.636363636363637,0,0,1,1,0,0,0,1,Writer,19.0,97640.4
5993,CUS_0x69aa,30.881933981666666,2857.33,29.0,5.0,27.75,23.3,1,1,0,1,0,0,0,1,Engineer,21.0,18925.44
5994,CUS_0x69b1,31.9800967425,650.2,4.0,3.0,8.666666666666666,4.090909090909091,0,0,0,0,0,0,1,1,Mechanic,55.0,41481.82
5995,CUS_0x69b4,30.040599988333337,262.25,8.0,3.0,22.833333333333332,16.666666666666668,0,0,1,0,0,0,0,0,Teacher,27.0,21178.31
5996,CUS_0x69bb,30.036846749166667,2554.48,15.0,5.0,54.916666666666664,20.25,1,0,1,0,0,0,0,0,Lawyer,24.0,20940.02
5997,CUS_0x69be,33.194779055000005,970.11,6.0,3.0,23.75,13.0,0,0,0,0,1,0,0,0,Lawyer,44.0,80807.37
5998,CUS_0x69bf,30.2162887625,4345.51,20.0,8.0,24.666666666666668,19.083333333333332,0,0,0,0,1,1,0,0,Engineer,38.0,10156.33
5999,CUS_0x69c3,30.802859398333336,1159.33,4.0,1.0,6.0,11.5,0,0,0,1,0,0,0,0,Lawyer,53.0,43354.77
6000,CUS_0x69c6,34.79651142583334,904.83,5.0,1.0,11.166666666666666,13.909090909090908,0,1,0,0,0,0,0,0,Journalist,33.0,100310.08
6001,CUS_0x69c7,30.76080847,1846.17,20.0,6.0,16.5,20.0,0,0,1,0,1,1,0,1,Architect,32.0,17653.7
6002,CUS_0x69c8,33.623439919166664,597.85,19.0,0.0,9.916666666666666,16.545454545454547,0,0,0,0,0,0,0,0,Musician,27.0,81268.8
6003,CUS_0x69cd,31.467533226666664,2571.8,33.0,3.0,13.0,11.0,1,0,1,0,0,0,0,1,Engineer,22.0,18002.31
6004,CUS_0x69d5,32.19487636666667,2902.77,24.0,7.0,49.0,62.25,1,0,1,1,0,1,1,1,Engineer,23.0,40554.44
6005,CUS_0x69d9,33.38457921416667,1144.45,15.0,4.0,30.166666666666668,12.181818181818182,1,0,0,0,1,1,1,0,Lawyer,42.0,72389.88
6006,CUS_0x69df,31.296639596666665,3517.97,34.0,9.0,37.166666666666664,17.6,0,0,1,0,1,1,1,1,Scientist,33.0,35229.28
6007,CUS_0x69e0,33.23194537166667,2173.47,18.0,3.0,21.5,17.583333333333332,0,1,0,1,1,0,0,0,Scientist,28.0,49847.55
6008,CUS_0x69e5,31.622127589166666,3224.48,24.0,9.0,29.083333333333332,55.083333333333336,1,1,1,1,0,1,0,1,Mechanic,24.0,28578.92
6009,CUS_0x69ea,31.458099903333334,3343.32,23.0,7.0,30.916666666666668,15.909090909090908,1,0,0,1,1,0,1,1,Manager,20.0,77519.04
6010,CUS_0x69eb,30.276244978333335,2367.13,23.0,5.0,10.25,13.0,0,0,1,0,1,0,1,1,Lawyer,30.0,14773.62
6011,CUS_0x69f0,33.5137417,1007.84,4.0,4.0,10.583333333333334,9.5,0,0,1,1,1,0,1,0,Accountant,50.0,86638.52
6012,CUS_0x69f3,33.985059389999996,1483.22,13.0,4.0,21.416666666666668,19.416666666666668,0,0,0,1,1,1,1,0,Engineer,22.0,46841.92
6013,CUS_0x69f6,34.209711739999996,2358.06,28.0,9.0,26.083333333333332,19.666666666666668,1,0,0,1,1,1,1,1,Developer,23.0,7890.515
6014,CUS_0x69ff,32.35297105833333,2165.47,21.0,6.0,42.083333333333336,7.8,0,0,1,1,1,1,1,0,Writer,43.0,32178.74
6015,CUS_0x6a0b,31.482659797500002,583.73,14.0,2.0,25.0,10.25,0,0,0,0,0,0,1,0,Developer,31.0,73052.94
6016,CUS_0x6a11,29.262300858333333,1422.2,10.0,2.0,12.666666666666666,20.3,0,0,1,0,0,0,0,0,MediaManager,35.0,33352.41
6017,CUS_0x6a14,31.246336073333335,1428.43,2.0,0.0,12.666666666666666,2.3333333333333335,0,0,0,0,0,0,0,0,Scientist,33.0,28603.64
6018,CUS_0x6a17,29.398504326666668,3247.42,26.0,9.0,36.916666666666664,18.363636363636363,1,1,0,1,1,1,0,1,Musician,36.0,15091.03
6019,CUS_0x6a1a,31.671954271666667,1361.45,5.0,4.0,24.166666666666668,9.916666666666666,0,0,1,0,0,1,1,1,Teacher,43.0,12948.695
6020,CUS_0x6a1b,32.5233319125,3470.08,31.0,6.0,48.916666666666664,20.272727272727273,0,1,0,0,1,1,0,1,Accountant,33.0,30788.44
6021,CUS_0x6a1d,31.032153565833337,1513.28,34.0,8.0,47.583333333333336,20.2,1,0,1,0,1,0,1,0,MediaManager,45.0,50643.18
6022,CUS_0x6a27,31.391954331666668,98.81,13.0,2.0,10.333333333333334,18.818181818181817,1,1,0,0,0,0,0,0,Architect,24.0,19890.14
6023,CUS_0x6a29,32.7783382925,268.08,20.0,4.0,22.666666666666668,16.90909090909091,0,1,0,1,0,0,1,0,Mechanic,50.0,67551.57
6024,CUS_0x6a33,32.369614973333334,7.87,8.0,0.0,25.666666666666668,14.363636363636363,0,0,0,0,0,0,0,0,Scientist,33.0,23808.75
6025,CUS_0x6a39,35.559234436666664,94.46,18.0,0.0,15.666666666666666,7.75,0,0,0,0,0,0,0,0,Developer,24.0,87337.08
6026,CUS_0x6a4b,30.345158403333333,510.55,1.0,2.0,13.25,11.0,0,1,0,1,0,0,0,0,Mechanic,25.0,22115.475
6027,CUS_0x6a4d,31.646755256666665,2024.36,16.0,8.0,47.666666666666664,15.166666666666666,1,0,1,1,1,1,0,0,Doctor,32.0,20501.72
6028,CUS_0x6a50,32.359365665,1433.89,6.0,1.0,3.1666666666666665,12.0,0,0,0,0,1,0,0,0,Teacher,34.0,37482.98
6029,CUS_0x6a52,33.363166775833335,427.94,10.0,0.0,25.0,13.4,0,0,0,0,0,0,0,0,Musician,55.0,21700.68
6030,CUS_0x6a55,32.84282724416666,975.52,5.0,2.0,21.833333333333332,8.0,0,0,1,0,1,0,0,0,Mechanic,54.0,42048.24
6031,CUS_0x6a56,33.04593965916667,1669.88,33.0,5.0,44.333333333333336,20.0,0,0,1,1,1,0,0,0,Teacher,17.0,33280.98
6032,CUS_0x6a5f,33.48701199833334,713.44,11.0,0.0,21.916666666666668,9.0,0,0,0,0,0,0,0,0,Accountant,24.0,44464.37
6033,CUS_0x6a6,32.41908426333333,1194.82,12.0,4.0,22.5,16.75,0,1,0,0,0,1,0,1,Accountant,48.0,91946.91
6034,CUS_0x6a61,31.731801474999997,1114.75,4.0,4.0,7.416666666666667,16.545454545454547,0,0,1,1,0,1,1,0,Architect,55.0,72902.70000000001
6035,CUS_0x6a66,30.381070122500002,76.19,13.0,2.0,11.916666666666666,18.8,0,0,0,0,0,0,0,1,Manager,39.0,10640.355
6036,CUS_0x6a68,28.065665393333333,282.06,18.0,7.0,28.25,66.0,1,1,0,0,1,0,1,0,Teacher,39.0,69197.78
6037,CUS_0x6a6c,32.438523475000004,506.06,6.0,4.0,14.0,5.636363636363637,0,0,1,0,1,0,1,0,Entrepreneur,52.0,22336.27
6038,CUS_0x6a6f,31.518090883333333,863.48,12.0,4.0,0.8333333333333334,9.272727272727273,0,0,1,0,1,0,0,0,Lawyer,42.0,18754.65
6039,CUS_0x6a7,30.7193640075,1208.82,9.0,5.0,18.416666666666668,13.9,1,1,1,0,0,1,0,1,Lawyer,44.0,50043.26
6040,CUS_0x6a73,31.1187198025,281.35,18.0,4.0,24.75,12.7,1,0,0,1,0,1,1,0,Musician,55.0,22209.0
6041,CUS_0x6a74,36.99987212,45.12,11.0,2.0,21.166666666666668,59.5,0,0,0,0,0,1,0,0,Entrepreneur,19.0,134734.16
6042,CUS_0x6a79,33.88760957916667,710.17,2.0,3.0,18.75,0.75,0,0,0,1,0,0,1,0,Lawyer,23.0,173668.84
6043,CUS_0x6a7e,32.379493419999996,3674.84,22.0,9.0,32.166666666666664,24.88888888888889,1,0,1,1,1,1,0,1,Scientist,33.0,40035.02
6044,CUS_0x6a81,31.941810570833336,1348.1,6.0,0.0,13.75,0.5,0,0,0,0,0,0,0,0,Journalist,32.0,5505619.0
6045,CUS_0x6a82,34.09134372166667,488.89000000000004,8.0,4.0,27.166666666666668,3.5,0,1,0,1,0,1,0,0,Mechanic,28.0,21498.365
6046,CUS_0x6a84,31.433873540833332,1475.0,8.0,0.0,6.0,10.181818181818182,0,0,0,0,0,0,0,0,Journalist,46.0,69279.38
6047,CUS_0x6a86,29.391970937500002,904.86,3.0,4.0,14.166666666666666,8.083333333333334,1,0,1,0,0,1,0,0,Doctor,23.0,19632.01
6048,CUS_0x6a8a,35.08245143583333,72.03,7.0,4.0,6.333333333333333,19.916666666666668,1,1,0,0,1,0,0,0,Developer,16.0,21826.18
6049,CUS_0x6a8b,29.84133211166667,316.19,10.0,4.0,13.833333333333334,18.1,0,0,1,0,0,0,0,1,MediaManager,35.0,26150.38
6050,CUS_0x6a8f,34.303886868333336,1194.38,10.0,2.0,14.833333333333334,6.333333333333333,1,0,0,0,1,0,0,0,Lawyer,46.0,162687.32
6051,CUS_0x6a9,29.0150397825,4955.51,29.0,9.0,34.833333333333336,15.0,1,0,0,1,1,1,0,0,Architect,15.0,8266.92
6052,CUS_0x6a91,30.589594853333335,860.91,11.0,0.0,9.75,5.916666666666667,0,0,0,0,0,0,0,0,Doctor,40.0,38964.65
6053,CUS_0x6a95,29.274146777500004,1952.97,26.0,7.0,56.416666666666664,17.3,1,1,0,0,1,1,1,1,Journalist,40.0,53530.53
6054,CUS_0x6a9a,32.00525018166667,3345.76,23.0,9.0,47.333333333333336,13.8,1,1,1,0,0,0,0,1,MediaManager,32.0,10484.96
6055,CUS_0x6a9d,35.554128631666664,1961.29,31.0,4.0,22.333333333333332,21.083333333333332,0,1,1,0,0,1,0,0,Engineer,25.0,74576.76
6056,CUS_0x6a9e,32.167563441666665,2562.29,29.0,5.0,26.583333333333332,10.454545454545455,0,1,0,1,0,1,0,1,Entrepreneur,36.0,69601.24
6057,CUS_0x6aa1,30.983840490000002,2406.19,9.0,2.0,15.166666666666666,16.666666666666668,0,0,0,0,0,0,1,0,Doctor,42.0,79760.4
6058,CUS_0x6aa4,31.4264486675,4295.32,18.0,8.0,34.916666666666664,24.6,1,1,1,0,1,0,1,1,Architect,19.0,49732.35
6059,CUS_0x6ab0,33.33968809333333,842.4,10.0,7.0,25.416666666666668,7.916666666666667,1,1,1,0,1,1,0,1,Doctor,21.0,38007.66
6060,CUS_0x6ab3,34.795356246666664,491.07,19.0,2.0,8.833333333333334,8.7,0,0,0,1,0,1,0,0,Teacher,40.0,106543.35
6061,CUS_0x6ab5,34.246397369166665,193.78,5.0,4.0,19.333333333333332,10.0,1,1,0,0,0,0,0,0,Teacher,21.0,81995.32
6062,CUS_0x6abc,35.4792356725,1392.71,18.0,1.0,10.083333333333334,59.8,0,0,0,0,0,0,1,0,Manager,24.0,88346.48
6063,CUS_0x6abf,31.103151387500002,263.51,16.0,2.0,29.583333333333332,16.0,0,0,0,0,0,1,1,0,Accountant,34.0,14021.495
6064,CUS_0x6aca,33.6839057325,1076.77,11.0,1.0,16.083333333333332,52.90909090909091,0,0,0,0,1,0,0,0,Mechanic,30.0,35613.25
6065,CUS_0x6acb,32.86518986,2130.22,34.0,3.0,30.5,14.5,1,0,0,0,1,0,0,0,Engineer,46.0,50733.18
6066,CUS_0x6acc,30.764922547500003,675.8,13.0,1.0,12.75,10.818181818181818,0,0,0,0,0,0,1,0,Journalist,49.0,28975.42
6067,CUS_0x6acd,32.139208608333334,2707.04,15.0,5.0,41.833333333333336,20.916666666666668,0,0,0,1,0,0,0,1,Accountant,18.0,80692.28
6068,CUS_0x6ad0,30.268603518333332,1720.1899999999998,20.0,2.0,30.5,24.727272727272727,0,0,0,1,1,0,0,0,Writer,16.0,8027.195
6069,CUS_0x6ad2,34.557333875000005,171.98,9.0,4.0,29.0,19.363636363636363,0,0,1,0,1,0,0,0,MediaManager,40.0,35643.6
6070,CUS_0x6ada,33.29994396833333,1046.3,8.0,2.0,15.75,1.8181818181818181,0,0,0,1,0,0,0,1,Manager,56.0,44280.31
6071,CUS_0x6ae2,32.12927238,865.9699999999999,5.0,0.0,12.75,4.166666666666667,0,0,0,0,0,0,0,0,Writer,36.0,37579.75
6072,CUS_0x6ae4,32.98367122583333,1084.02,10.0,0.0,17.0,9.818181818181818,0,0,0,0,0,0,0,0,Musician,23.0,25656.05
